"Temperature","Pressure","Humidity","Speed","Radiation"
"46","30.37","81","9","9.72"
"46","30.37","80","2.25","7.26"
"46","30.37","79","3.37","5.86"
"46","30.37","79","4.5","2.98"
"46","30.37","78","3.37","1.62"
"46","30.37","79","4.5","1.23"
"46","30.37","78","5.62","1.21"
"46","30.37","78","4.5","1.2"
"47","30.37","81","5.62","1.24"
"47","30.37","83","5.62","1.21"
"47","30.37","83","4.5","1.21"
"47","30.37","84","3.37","1.26"
"47","30.37","82","4.5","1.18"
"48","30.36","80","3.37","1.23"
"48","30.36","79","5.62","1.24"
"48","30.36","80","11.25","1.19"
"48","30.36","82","4.5","1.24"
"48","30.36","88","5.62","1.23"
"48","30.36","90","5.62","1.21"
"48","30.36","92","6.75","1.24"
"48","30.36","92","7.87","1.24"
"48","30.36","91","7.87","1.21"
"47","30.36","90","6.75","1.22"
"47","30.36","87","10.12","1.18"
"47","30.36","79","7.87","1.24"
"47","30.36","74","7.87","1.22"
"47","30.36","73","7.87","1.22"
"46","30.36","74","6.75","1.22"
"46","30.36","75","10.12","1.21"
"46","30.36","75","9","1.23"
"47","30.36","74","7.87","1.22"
"47","30.36","73","5.62","1.23"
"46","30.36","72","4.5","1.22"
"46","30.36","74","4.5","1.22"
"46","30.36","73","3.37","1.2"
"46","30.36","74","7.87","1.2"
"46","30.36","74","4.5","1.23"
"46","30.36","75","2.25","1.22"
"46","30.37","75","5.62","1.22"
"46","30.37","72","6.75","1.24"
"46","30.36","72","5.62","1.23"
"46","30.37","74","7.87","1.21"
"46","30.37","73","5.62","1.23"
"47","30.37","73","6.75","1.21"
"47","30.37","74","5.62","1.24"
"48","30.37","74","5.62","1.17"
"48","30.37","72","7.87","1.22"
"48","30.37","75","10.12","1.19"
"48","30.37","81","5.62","1.22"
"48","30.37","84","9","1.24"
"48","30.37","84","4.5","1.25"
"48","30.37","84","6.75","1.21"
"48","30.37","83","7.87","1.23"
"48","30.37","83","3.37","1.22"
"47","30.38","83","7.87","1.21"
"47","30.38","83","7.87","1.24"
"47","30.38","82","6.75","1.23"
"48","30.38","83","6.75","1.19"
"47","30.38","82","11.25","1.2"
"47","30.38","81","9","1.22"
"47","30.38","80","5.62","1.26"
"47","30.39","76","5.62","1.23"
"47","30.39","75","6.75","1.21"
"46","30.39","77","3.37","1.21"
"46","30.4","78","3.37","1.23"
"46","30.4","79","3.37","1.22"
"46","30.4","79","5.62","1.23"
"46","30.4","78","2.25","1.21"
"46","30.4","79","6.75","1.22"
"46","30.4","79","4.5","1.21"
"46","30.4","79","4.5","1.19"
"46","30.41","78","5.62","1.2"
"46","30.41","77","4.5","1.23"
"46","30.41","74","4.5","1.19"
"47","30.41","69","4.5","1.24"
"47","30.41","67","3.37","1.21"
"47","30.41","67","5.62","1.21"
"47","30.41","69","5.62","1.23"
"47","30.41","69","4.5","1.18"
"47","30.41","71","2.25","1.23"
"47","30.41","70","4.5","1.19"
"47","30.41","66","5.62","1.24"
"47","30.42","64","5.62","1.22"
"47","30.42","64","4.5","1.24"
"48","30.42","64","4.5","1.2"
"48","30.42","62","2.25","1.21"
"48","30.42","62","4.5","1.19"
"48","30.42","61","3.37","1.23"
"48","30.43","60","3.37","1.24"
"48","30.43","60","3.37","1.25"
"48","30.43","60","5.62","1.22"
"47","30.42","62","5.62","1.24"
"47","30.43","64","6.75","1.26"
"47","30.43","68","5.62","1.26"
"48","30.43","67","9","1.21"
"48","30.43","66","4.5","1.25"
"48","30.43","63","3.37","1.24"
"48","30.43","59","3.37","1.21"
"49","30.43","57","4.5","1.23"
"49","30.43","56","3.37","1.21"
"49","30.43","56","1.12","1.2"
"48","30.43","55","3.37","1.19"
"48","30.43","56","5.62","1.23"
"48","30.43","57","4.5","1.23"
"48","30.43","56","3.37","1.21"
"48","30.43","57","3.37","1.21"
"49","30.43","57","3.37","1.24"
"49","30.43","56","4.5","1.24"
"49","30.43","56","12.37","1.24"
"49","30.43","56","10.12","1.21"
"49","30.43","56","11.25","1.2"
"49","30.42","57","9","1.24"
"49","30.42","57","5.62","1.19"
"49","30.42","58","4.5","1.23"
"49","30.42","58","9","1.24"
"49","30.42","61","4.5","1.2"
"49","30.42","63","2.25","1.18"
"49","30.42","65","6.75","1.22"
"49","30.42","66","10.12","1.24"
"49","30.42","66","4.5","1.24"
"49","30.42","66","9","1.22"
"49","30.42","67","10.12","1.24"
"49","30.41","67","9","1.21"
"49","30.41","68","4.5","1.21"
"49","30.41","68","5.62","1.2"
"49","30.41","68","6.75","1.21"
"49","30.41","69","4.5","1.21"
"49","30.41","68","6.75","1.23"
"49","30.41","70","7.87","1.21"
"49","30.41","69","4.5","1.22"
"49","30.4","68","9","1.21"
"49","30.4","69","4.5","1.23"
"50","30.4","68","4.5","1.23"
"50","30.4","69","4.5","1.22"
"50","30.4","70","5.62","1.22"
"50","30.39","73","2.25","1.22"
"50","30.39","75","6.75","1.22"
"50","30.39","78","11.25","1.78"
"50","30.39","80","4.5","3.25"
"50","30.39","81","4.5","5.31"
"51","30.39","84","6.75","7.65"
"52","30.39","84","4.5","10.51"
"52","30.39","86","5.62","19.49"
"53","30.39","87","4.5","24.43"
"53","30.39","86","4.5","34.23"
"53","30.39","84","4.5","50.53"
"53","30.39","86","3.37","69.38"
"53","30.39","87","7.87","112.88"
"53","30.39","86","5.62","191.21"
"54","30.38","86","13.5","158.22"
"54","30.39","85","2.25","267.71"
"55","30.38","84","6.75","225.93"
"55","30.38","83","4.5","309.28"
"55","30.39","82","10.12","306.22"
"56","30.38","83","7.87","296.86"
"56","30.39","82","11.25","202.95"
"56","30.38","77","5.62","325.99"
"57","30.39","74","6.75","347.04"
"57","30.39","73","4.5","368.73"
"57","30.39","69","3.37","390.71"
"57","30.39","74","9","411.99"
"57","30.39","75","9","432.21"
"57","30.39","76","6.75","452.75"
"57","30.39","77","5.62","472.99"
"58","30.39","72","6.75","495.46"
"58","30.39","71","5.62","536.83"
"58","30.39","72","6.75","554.43"
"58","30.39","75","3.37","525.69"
"58","30.39","76","4.5","609.48"
"58","30.39","76","6.75","613.63"
"58","30.39","70","6.75","634.57"
"58","30.39","74","12.37","652.9"
"58","30.38","78","10.12","671.97"
"58","30.39","79","3.37","693.57"
"58","30.39","78","9","702.59"
"58","30.39","79","12.37","787.8"
"58","30.38","79","14.62","860.9"
"59","30.39","79","7.87","762.08"
"58","30.39","77","7.87","781.51"
"59","30.39","80","12.37","444.61"
"59","30.39","76","9","821.37"
"59","30.39","75","7.87","842.99"
"59","30.38","74","6.75","948.23"
"59","30.39","73","5.62","888.36"
"59","30.39","72","5.62","864.97"
"59","30.39","76","2.25","880.19"
"59","30.39","73","11.25","1067.04"
"59","30.39","72","11.25","968.2"
"59","30.39","72","9","1024.14"
"59","30.4","72","4.5","1048.97"
"59","30.4","73","7.87","620.78"
"59","30.4","72","9","961.91"
"59","30.4","72","3.37","955.07"
"60","30.4","68","13.5","967.77"
"59","30.4","66","3.37","975.64"
"59","30.41","67","7.87","980.12"
"60","30.41","68","7.87","987.8"
"60","30.4","68","3.37","995.35"
"60","30.4","70","9","1000.47"
"60","30.41","69","15.75","1008.65"
"60","30.41","69","11.25","1013.84"
"60","30.41","68","12.37","1017.12"
"60","30.41","69","11.25","1026.57"
"60","30.41","66","4.5","1033.68"
"60","30.41","63","6.75","1030.61"
"60","30.42","61","9","1035.75"
"60","30.42","62","12.37","1041.97"
"60","30.42","66","11.25","1040.64"
"59","30.45","65","10.12","959.96"
"59","30.45","66","5.62","950.81"
"58","30.45","66","6.75","941.06"
"58","30.45","72","7.87","930.18"
"59","30.45","70","2.25","918.87"
"59","30.45","69","12.37","908.03"
"59","30.45","60","9","898.27"
"59","30.45","58","4.5","883.91"
"59","30.45","58","9","874.06"
"58","30.45","66","3.37","860.54"
"58","30.45","65","6.75","847.84"
"57","30.45","72","6.75","833.84"
"57","30.45","69","3.37","821.11"
"58","30.45","65","4.5","805.68"
"57","30.45","66","10.12","791.78"
"57","30.45","67","4.5","774.42"
"57","30.45","69","10.12","757.01"
"57","30.45","70","4.5","738.7"
"58","30.45","71","10.12","723.83"
"58","30.45","60","9","707.22"
"57","30.45","66","9","687"
"57","30.45","69","7.87","666.03"
"57","30.45","73","7.87","650.38"
"57","30.45","78","7.87","629.99"
"56","30.45","80","3.37","610.68"
"56","30.45","81","4.5","591.88"
"55","30.45","85","3.37","571.85"
"54","30.44","88","11.25","553.27"
"53","30.44","91","5.62","532.1"
"53","30.44","92","3.37","588.1"
"53","30.44","95","7.87","553.49"
"52","30.44","97","10.12","193.16"
"52","30.44","98","3.37","454.87"
"51","30.44","98","7.87","296.19"
"51","30.44","98","6.75","405.71"
"50","30.44","97","6.75","184.3"
"50","30.44","96","7.87","214.77"
"50","30.44","95","5.62","169.58"
"50","30.43","93","6.75","144.69"
"50","30.43","91","12.37","102.42"
"50","30.43","90","9","87.87"
"50","30.43","87","7.87","90.67"
"49","30.43","86","4.5","57.54"
"49","30.43","88","4.5","196.35"
"48","30.43","90","4.5","21.82"
"48","30.43","91","7.87","20.13"
"48","30.43","91","9","19.27"
"48","30.43","92","5.62","18.41"
"48","30.43","92","9","17.71"
"48","30.43","91","7.87","16.24"
"48","30.43","90","5.62","14.94"
"47","30.42","90","4.5","13.67"
"47","30.42","92","9","11.69"
"47","30.42","93","3.37","9.61"
"47","30.42","95","10.12","7.41"
"46","30.42","96","10.12","5.17"
"46","30.42","96","11.25","3.27"
"46","30.42","96","12.37","1.76"
"47","30.42","96","11.25","1.26"
"47","30.42","96","9","1.25"
"47","30.42","96","10.12","1.18"
"47","30.42","96","9","1.2"
"47","30.42","95","7.87","1.23"
"47","30.42","93","10.12","1.2"
"46","30.41","91","9","1.22"
"46","30.41","90","9","1.25"
"46","30.41","87","10.12","1.24"
"46","30.41","82","4.5","1.2"
"46","30.41","71","9","1.23"
"46","30.41","69","11.25","1.21"
"46","30.41","66","9","1.21"
"46","30.41","65","9","1.22"
"45","30.41","59","11.25","1.22"
"45","30.41","58","6.75","1.21"
"45","30.41","59","7.87","1.2"
"45","30.41","61","6.75","1.22"
"45","30.41","61","10.12","1.23"
"45","30.41","61","7.87","1.24"
"45","30.41","59","7.87","1.23"
"45","30.41","58","6.75","1.24"
"45","30.41","57","10.12","1.25"
"45","30.41","58","4.5","1.2"
"45","30.41","60","5.62","1.22"
"45","30.41","63","7.87","1.21"
"45","30.41","64","11.25","1.23"
"45","30.41","66","10.12","1.24"
"45","30.41","68","10.12","1.24"
"45","30.41","68","10.12","1.23"
"45","30.41","68","4.5","1.21"
"45","30.41","69","9","1.21"
"45","30.41","71","5.62","1.21"
"45","30.41","72","5.62","1.24"
"45","30.41","69","7.87","1.24"
"46","30.42","74","6.75","1.2"
"46","30.42","74","5.62","1.2"
"46","30.42","70","9","1.22"
"46","30.42","65","10.12","1.22"
"46","30.42","67","6.75","1.19"
"46","30.42","62","4.5","1.22"
"46","30.42","57","10.12","1.22"
"46","30.42","55","6.75","1.21"
"46","30.42","57","3.37","1.22"
"46","30.42","56","2.25","1.22"
"45","30.42","56","6.75","1.23"
"45","30.42","54","4.5","1.22"
"45","30.42","57","6.75","1.21"
"46","30.43","59","6.75","1.25"
"46","30.43","61","6.75","1.22"
"46","30.43","58","5.62","1.23"
"46","30.43","59","6.75","1.21"
"46","30.44","53","6.75","1.25"
"46","30.44","53","6.75","1.25"
"46","30.44","55","5.62","1.23"
"46","30.44","56","5.62","1.23"
"46","30.44","57","7.87","1.21"
"46","30.44","57","6.75","1.22"
"47","30.44","54","2.25","1.18"
"47","30.44","56","7.87","1.25"
"47","30.44","55","3.37","1.2"
"48","30.44","50","6.75","1.25"
"48","30.44","49","5.62","1.26"
"47","30.44","49","7.87","1.17"
"47","30.44","49","9","1.23"
"47","30.45","50","7.87","1.27"
"47","30.45","51","6.75","1.23"
"47","30.45","51","4.5","1.28"
"47","30.45","51","10.12","1.25"
"48","30.45","51","6.75","1.24"
"48","30.45","51","5.62","1.28"
"48","30.45","50","9","1.28"
"48","30.45","49","6.75","1.26"
"48","30.46","49","7.87","1.24"
"48","30.46","49","9","1.21"
"48","30.46","49","5.62","1.24"
"48","30.46","51","6.75","1.25"
"48","30.46","50","6.75","1.24"
"48","30.46","50","7.87","1.2"
"48","30.46","51","9","1.21"
"48","30.46","51","6.75","1.25"
"48","30.46","51","6.75","1.21"
"48","30.46","51","5.62","1.22"
"48","30.46","51","5.62","1.21"
"48","30.46","51","4.5","1.23"
"48","30.47","52","6.75","1.26"
"48","30.47","52","7.87","1.23"
"48","30.47","53","6.75","1.25"
"48","30.47","54","7.87","1.22"
"48","30.47","54","9","1.23"
"48","30.47","54","5.62","1.24"
"48","30.47","54","9","1.24"
"48","30.47","53","5.62","1.24"
"48","30.47","54","6.75","1.23"
"48","30.47","53","7.87","1.24"
"48","30.47","53","7.87","1.24"
"49","30.47","53","7.87","1.23"
"48","30.47","54","6.75","1.23"
"48","30.47","54","6.75","1.2"
"48","30.47","54","4.5","1.25"
"48","30.47","55","7.87","1.24"
"48","30.47","57","5.62","1.25"
"48","30.47","59","6.75","1.25"
"48","30.47","60","4.5","1.24"
"48","30.47","61","6.75","1.21"
"48","30.47","62","5.62","1.24"
"48","30.47","63","11.25","1.24"
"48","30.47","64","3.37","1.24"
"48","30.47","68","2.25","1.2"
"48","30.47","72","9","1.23"
"49","30.47","71","7.87","1.21"
"49","30.47","68","3.37","1.23"
"50","30.46","67","2.25","1.22"
"51","30.46","58","2.25","1.24"
"51","30.46","49","4.5","1.23"
"51","30.46","52","6.75","1.24"
"51","30.46","55","4.5","1.23"
"51","30.46","56","4.5","1.26"
"51","30.46","67","4.5","1.25"
"51","30.46","77","3.37","1.25"
"51","30.46","82","5.62","1.2"
"51","30.46","87","4.5","1.25"
"51","30.46","91","4.5","1.23"
"51","30.45","93","4.5","1.26"
"51","30.45","93","4.5","1.2"
"51","30.45","94","3.37","1.27"
"51","30.45","93","0","1.21"
"51","30.45","93","3.37","1.22"
"51","30.45","92","0","1.23"
"52","30.45","93","1.12","1.22"
"52","30.45","93","1.12","1.26"
"52","30.45","91","0","1.25"
"53","30.45","90","2.25","1.25"
"53","30.45","88","0","1.23"
"53","30.45","89","0","1.2"
"54","30.45","86","1.12","2.01"
"54","30.44","87","1.12","3.75"
"55","30.44","85","3.37","5.95"
"56","30.44","83","3.37","8.3"
"56","30.44","79","2.25","15.93"
"56","30.44","79","3.37","20.47"
"57","30.44","82","3.37","25.21"
"57","30.44","79","3.37","36.44"
"58","30.44","75","3.37","54.32"
"59","30.44","74","4.5","73.97"
"59","30.44","74","7.87","96.45"
"60","30.44","49","5.62","121.91"
"59","30.44","66","3.37","148.72"
"60","30.44","71","3.37","175.36"
"60","30.44","70","4.5","204.77"
"61","30.44","52","3.37","234.15"
"61","30.44","58","6.75","262.11"
"61","30.44","72","6.75","286.5"
"61","30.44","52","10.12","313.25"
"61","30.44","58","6.75","334.09"
"61","30.44","74","3.37","352.72"
"60","30.44","54","6.75","378.5"
"59","30.44","70","1.12","396.35"
"59","30.44","81","3.37","416.82"
"59","30.44","84","10.12","437.53"
"60","30.44","83","6.75","458.91"
"59","30.44","81","2.25","478.52"
"59","30.44","85","4.5","495.85"
"59","30.44","84","0","554.98"
"59","30.43","86","4.5","555.84"
"59","30.44","84","4.5","562.64"
"59","30.44","82","9","606.87"
"59","30.44","83","3.37","596.82"
"59","30.44","84","5.62","691.56"
"60","30.44","85","6.75","702.6"
"59","30.44","83","9","157.22"
"60","30.44","82","4.5","246.06"
"60","30.44","84","2.25","396.16"
"60","30.44","83","5.62","795.33"
"60","30.44","82","10.12","940.88"
"60","30.44","80","7.87","265.21"
"60","30.44","79","0","418.48"
"60","30.44","81","9","436.45"
"60","30.44","79","2.25","910.64"
"61","30.44","80","11.25","456.79"
"61","30.45","79","6.75","1007.71"
"61","30.45","79","9","1057.91"
"62","30.45","77","6.75","1020.64"
"61","30.45","78","7.87","971.11"
"61","30.45","78","4.5","1071.84"
"61","30.45","78","6.75","1075.29"
"62","30.45","77","10.12","883.98"
"62","30.45","78","7.87","691.9"
"62","30.45","77","4.5","976.45"
"62","30.45","78","5.62","586.21"
"62","30.45","76","3.37","1040.34"
"62","30.45","76","10.12","1005.72"
"62","30.45","76","7.87","1018.8"
"62","30.46","74","5.62","1022.88"
"63","30.46","72","9","945.42"
"63","30.46","71","5.62","1063.76"
"63","30.46","69","4.5","1042.14"
"64","30.46","67","9","1050.21"
"64","30.46","67","7.87","1020.82"
"63","30.46","66","5.62","1016.24"
"63","30.46","65","3.37","1035.95"
"63","30.47","67","9","1034.82"
"63","30.47","62","7.87","1035.08"
"63","30.47","61","11.25","1039.83"
"63","30.47","60","11.25","1028.93"
"63","30.47","56","4.5","1041.13"
"63","30.47","54","6.75","1042.65"
"63","30.47","52","7.87","1043.13"
"63","30.47","54","7.87","1044.56"
"64","30.48","49","5.62","1047.31"
"64","30.48","48","5.62","1047.37"
"64","30.48","46","11.25","1045.42"
"64","30.48","43","11.25","1045.82"
"64","30.48","46","5.62","1042.27"
"65","30.48","46","6.75","1042.78"
"64","30.48","42","6.75","1038.9"
"64","30.48","41","4.5","1037.95"
"64","30.49","40","3.37","1032.16"
"64","30.49","38","4.5","1027.8"
"64","30.49","37","7.87","1021.06"
"64","30.49","34","6.75","1015.44"
"64","30.49","35","6.75","1008.94"
"64","30.49","30","6.75","1001.91"
"64","30.49","26","5.62","993.59"
"64","30.49","26","7.87","987.84"
"64","30.49","31","6.75","979.52"
"64","30.49","29","5.62","971.51"
"64","30.49","30","4.5","961.76"
"64","30.49","28","2.25","953.33"
"64","30.5","28","4.5","944.63"
"64","30.5","26","5.62","936.17"
"64","30.5","28","3.37","922.72"
"64","30.5","26","4.5","912.15"
"63","30.5","27","2.25","901.12"
"63","30.5","29","5.62","887.45"
"63","30.5","29","5.62","874.91"
"63","30.5","27","7.87","861.94"
"63","30.5","27","10.12","848.96"
"63","30.5","30","7.87","835.11"
"63","30.5","26","6.75","823.07"
"63","30.5","27","6.75","806.76"
"63","30.49","26","3.37","791.91"
"63","30.49","26","5.62","777.13"
"63","30.49","25","3.37","763.7"
"63","30.49","27","5.62","746.84"
"63","30.49","26","4.5","731.54"
"63","30.5","26","5.62","714.1"
"63","30.49","27","1.12","694.88"
"63","30.49","26","3.37","675.9"
"62","30.49","26","2.25","656.64"
"62","30.49","26","3.37","635.72"
"62","30.49","27","2.25","624.78"
"62","30.49","26","4.5","599.61"
"62","30.49","28","4.5","586.82"
"62","30.48","28","4.5","566.79"
"62","30.48","29","2.25","535.82"
"62","30.48","29","9","496.98"
"62","30.48","28","2.25","501.14"
"61","30.48","29","2.25","467.46"
"61","30.48","30","6.75","452.32"
"61","30.48","33","2.25","432.46"
"60","30.48","33","4.5","412.23"
"59","30.47","34","2.25","385.29"
"58","30.47","34","4.5","359.17"
"57","30.47","43","4.5","348.16"
"56","30.47","44","2.25","320.98"
"54","30.47","51","2.25","305.52"
"54","30.47","52","4.5","282.13"
"53","30.47","56","5.62","255.63"
"51","30.47","57","4.5","229.25"
"50","30.47","61","4.5","199.3"
"49","30.47","59","5.62","29.71"
"48","30.47","64","6.75","27.34"
"48","30.47","68","5.62","25.88"
"48","30.46","68","5.62","24.39"
"48","30.46","69","6.75","22.95"
"47","30.46","69","7.87","21.2"
"47","30.46","69","6.75","19.34"
"47","30.46","68","6.75","17.21"
"47","30.46","66","5.62","14.89"
"47","30.46","66","6.75","11.89"
"47","30.46","64","9","9"
"47","30.46","64","4.5","6.35"
"46","30.46","65","7.87","3.9"
"46","30.46","65","10.12","2.01"
"46","30.46","64","10.12","1.22"
"46","30.46","64","10.12","1.25"
"46","30.46","64","7.87","1.23"
"46","30.46","63","7.87","1.19"
"47","30.46","64","7.87","1.24"
"47","30.46","62","10.12","1.22"
"47","30.45","62","7.87","1.23"
"46","30.45","62","7.87","1.2"
"47","30.45","65","6.75","1.25"
"47","30.45","62","7.87","1.28"
"47","30.45","63","11.25","1.24"
"47","30.45","62","7.87","1.23"
"47","30.45","61","6.75","1.24"
"47","30.45","61","7.87","1.22"
"47","30.45","60","7.87","1.21"
"47","30.45","60","6.75","1.25"
"47","30.45","61","7.87","1.22"
"47","30.45","60","6.75","1.24"
"47","30.45","60","6.75","1.24"
"47","30.45","61","9","1.22"
"47","30.45","60","6.75","1.22"
"47","30.45","62","7.87","1.23"
"47","30.45","61","6.75","1.2"
"47","30.45","61","9","1.22"
"47","30.45","63","5.62","1.19"
"47","30.45","62","7.87","1.23"
"47","30.45","62","9","1.27"
"47","30.45","64","7.87","1.24"
"47","30.45","64","7.87","1.24"
"47","30.45","66","7.87","1.24"
"47","30.45","65","5.62","1.22"
"47","30.45","66","9","1.22"
"47","30.45","67","9","1.26"
"47","30.45","67","9","1.26"
"47","30.45","68","7.87","1.25"
"47","30.45","69","7.87","1.22"
"47","30.45","69","9","1.22"
"47","30.45","71","7.87","1.23"
"47","30.45","69","5.62","1.26"
"47","30.45","73","6.75","1.23"
"47","30.45","73","7.87","1.24"
"46","30.45","73","6.75","1.23"
"46","30.45","74","7.87","1.22"
"46","30.46","74","10.12","1.19"
"46","30.46","73","6.75","1.25"
"46","30.46","73","5.62","1.23"
"46","30.46","71","6.75","1.22"
"47","30.46","73","5.62","1.19"
"47","30.46","74","5.62","1.24"
"47","30.46","75","4.5","1.19"
"47","30.46","75","6.75","1.26"
"47","30.47","75","7.87","1.24"
"47","30.46","72","4.5","1.23"
"47","30.47","73","7.87","1.26"
"47","30.47","73","5.62","1.22"
"47","30.47","75","4.5","1.22"
"47","30.47","75","4.5","1.22"
